t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.4449375,444937.5,13.715660950622878,13.713609493939192,-0.010707087610437484,2.1870266351134264e-13,4.0524115876370985e-19,3.609493939191698
0.445,445000.0,13.715152684246375,13.713502239001814,-0.0031896387416134246,2.1870267274132704e-13,4.052490169795291e-19,3.5022390018128826
0.4450625,445062.5,13.715147030275796,13.713499403820443,0.00028088056262557835,2.1870267296035555e-13,4.0527135085606804e-19,3.4994038204417275
0.445125,445125.0,13.71487002556956,13.713446320255409,-0.007540755663103409,2.187026753414391e-13,4.0531353706730824e-19,3.4463202554085304
0.4451875,445187.5,13.714143164779975,13.713296295294644,-0.010120781814092839,2.187026901681e-13,4.0524612184738517e-19,3.2962952946432065
0.44525,445250.0,13.713722804890372,13.713203650892657,-0.0024027300598517196,2.1870269733434326e-13,4.0521138026165794e-19,3.2036508926563996
0.4453125,445312.5,13.713687251032768,13.713195448843136,-0.0010267025514836515,2.187026974527277e-13,4.05368544578043e-19,3.195448843134723
0.445375,445375.0,13.713311057816325,13.713119003611897,-0.008767631554665076,2.1870270164731978e-13,4.053582048203861e-19,3.1190036118962046
0.4454375,445437.5,13.712600891233295,13.712965371199394,-0.00950329937175049,2.1870271719395406e-13,4.053544825076296e-19,2.965371199392902
0.4455,445500.0,13.71224232771957,13.712882626663676,-0.002113851886408913,2.1870272299260903e-13,4.053511737851794e-19,2.8826266636755995
0.4455625,445562.5,13.712158382702908,13.712864206472164,-0.002383078003343403,2.1870272324572082e-13,4.0540990360867067e-19,2.8642064721628175
0.445625,445625.0,13.711708938400177,13.71276752768627,-0.009664687747899282,2.1870272950241874e-13,4.053846745999878e-19,2.7675276862684695
0.4456875,445687.5,13.711026008829952,13.712611741644437,-0.009053670334997868,2.1870274547246422e-13,4.053846745999878e-19,2.6117416444361234
0.44575,445750.0,13.71070125131322,13.71253297664661,-0.0022703022065183984,2.187027506101422e-13,4.0538715614182546e-19,2.5329766466094465
0.4458125,445812.5,13.710561899548487,13.712501244393481,-0.003673920456427166,2.187027512803635e-13,4.054607752163427e-19,2.5012443934809387
0.445875,445875.0,13.71006407356189,13.712387228311206,-0.010365030438045906,2.1870275965932935e-13,4.0541569387295854e-19,2.3872283112050003
0.4459375,445937.5,13.70940752671328,13.712227819066738,-0.008950181143081442,2.1870277627370482e-13,4.0537847074539366e-19,2.227819066736843
0.446,446000.0,13.70908951163711,13.712146077209276,-0.002827741184160368,2.1870278151034607e-13,4.0537888433569993e-19,2.1460772092744316
0.4460625,446062.5,13.708895871990158,13.712098979638226,-0.004854652802281158,2.1870278292632575e-13,4.0538715614182546e-19,2.098979638224239
0.446125,446125.0,13.708370855057654,13.711969333207609,-0.011045014999551003,2.1870279347839316e-13,4.05387983322438e-19,1.9693332076075367
0.4461875,446187.5,13.70773084124734,13.711801314934883,-0.009402772366630847,2.1870281164698047e-13,4.0539087845458195e-19,1.8013149348813067
0.44625,446250.0,13.707393049158458,13.711707563027455,-0.003830682266982421,2.1870281806003875e-13,4.0538922409335684e-19,1.7075630274531128
0.4463125,446312.5,13.707149604622664,13.711642505536267,-0.005977386555391744,2.1870282067893041e-13,4.053867425515192e-19,1.6425055362663408
0.446375,446375.0,13.706614022239341,13.711496340150765,-0.011965517132321723,2.1870283376323977e-13,4.0538177946784387e-19,1.4963401507631475
0.4464375,446437.5,13.705973006039526,13.71130871138481,-0.010835898463086621,2.1870285577111132e-13,4.053797115163125e-19,1.3087113848081657
0.4465,446500.0,13.705583073384396,13.711186873737727,-0.005670557009550483,2.1870286579024206e-13,4.0538219305815014e-19,1.1868737377269571
0.4465625,446562.5,13.705287931295134,13.711095384347356,-0.0073913901643334196,2.1870287082509758e-13,4.053850881902941e-19,1.0953843473547262
0.446625,446625.0,13.704751950588765,13.710923611931015,-0.013825496132993043,2.1870288832374243e-13,4.053797115163125e-19,0.9236119310142066
0.4466875,446687.5,13.704079133288863,13.710684476636525,-0.015051692420407891,2.187029222656303e-13,4.05375989203556e-19,0.6844766365230923
0.44675,446750.0,13.703563765983839,13.71047568439342,-0.01149872830972087,2.187029486489443e-13,4.053846745999878e-19,0.4756843934202571
0.4468125,446812.5,13.703143749413643,13.710284528705357,-0.013903188667068763,2.1870296940552056e-13,4.0538550178060036e-19,0.28452870535526575
0.446875,446875.0,13.702521234290094,13.7099211479391,-0.033464019586957966,2.1870304191986406e-13,4.0539087845458195e-19,-0.07885206090098339
0.4469375,446937.5,13.701409059133253,13.708916086257155,-0.08609648988990333,2.18703576492421e-13,4.0538922409335684e-19,-1.083913742845632
0.447,447000.0,13.699156211535936,13.70670844020807,-0.17587244967589116,2.1870607362744762e-13,4.053883969127443e-19,-3.2915597919309283
0.4470625,447062.5,13.694900678423672,13.702457022564882,-0.31158714796808085,2.1871488726508394e-13,4.0538591537090663e-19,-7.542977435118998
0.447125,447125.0,13.68769767887016,13.695188114380256,-0.4852378759607778,2.1873856612734838e-13,4.0537350766171834e-19,-14.811885619745281
0.4471875,447187.5,13.676448469764422,13.683812387481398,-0.6816717415368747,2.1878951883953712e-13,4.0535572327854845e-19,-26.187612518603775
0.44725,447250.0,13.659935764318922,13.667131316212288,-0.8799432648900135,2.1888095202107933e-13,4.0532718554741537e-19,-42.86868378771274
0.4473125,447312.5,13.636891829874815,13.64389404646322,-1.0557533519434543,2.1902151906343474e-13,4.0530112935811995e-19,-66.10595353678086
0.447375,447375.0,13.606060019301102,13.61287229329738,-1.1915383975105291,2.1921091322546805e-13,4.0527135085606804e-19,-97.1277067026204
0.4474375,447437.5,13.566281220809953,13.572925485795876,-1.279567180169135,2.1943966247075485e-13,4.052614246887174e-19,-137.07451420412522
0.4475,447500.0,13.516547320809932,13.523050841633431,-1.3218980063199737,2.19692822951937e-13,4.0526597418208644e-19,-186.94915836656926
0.4475625,447562.5,13.456009729209917,13.462395033412427,-1.3267670842885364,2.1995487876422899e-13,4.052754867591308e-19,-247.6049665875736
0.447625,447625.0,13.383954876787456,13.39023514648593,-1.3044117231695633,2.2021316597967013e-13,4.052949255035258e-19,-319.7648535140704
0.4476875,447687.5,13.29976576879503,13.305944555450948,-1.2642449938201972,2.2045908418414209e-13,4.0531188270608314e-19,-404.0554445490525
0.44775,447750.0,13.202884526072069,13.208957655187124,-1.2136512664936032,2.206877662376655e-13,4.0532387682496516e-19,-501.0423448128766
0.4478125,447812.5,13.092783355519135,13.098741400788755,-1.157860341569076,2.2089712756526498e-13,4.0535241455609823e-19,-611.2585992112448
0.447875,447875.0,12.968945676410494,12.974776185485748,-1.1003063468590355,2.2108688962050276e-13,4.053689581683493e-19,-735.2238145142536
